time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
15.88660303;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88733941;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88807579;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88881216;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88954854;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89028491;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89102129;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89175767;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89249404;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89323042;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8939668;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89470317;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89543955;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89617592;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8969123;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89764868;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89838505;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.89912143;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8998578;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90059418;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90133056;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90206693;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90280331;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90353969;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90427606;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90501244;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90574881;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90648519;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90722157;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90795794;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90869432;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.90943069;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91016707;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91090345;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91163982;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9123762;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91311257;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91384895;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91458533;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9153217;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91605808;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91679446;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91753083;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91826721;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91900358;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.91973996;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92047634;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92121271;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92194909;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92268546;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92342184;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92415822;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92489459;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92563097;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92636734;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92710372;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9278401;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92857647;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.92931285;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93004923;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9307856;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93152198;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93225835;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93299473;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93373111;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93446748;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93520386;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93594023;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93667661;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93741299;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93814936;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93888574;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.93962211;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94035849;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94109487;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94183124;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94256762;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.943304;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94404037;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94477675;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94551312;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9462495;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94698588;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94772225;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94845863;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.949195;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.94993138;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95066776;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95140413;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95214051;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95287688;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95361326;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95434964;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95508601;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95582239;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95655877;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95729514;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95803152;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95876789;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.95950427;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96024065;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96097702;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9617134;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96244977;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96318615;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96392253;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9646589;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96539528;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96613165;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96686803;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96760441;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96834078;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96907716;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.96981354;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97054991;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97128629;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
